"Connection
Origin",,"Connection
Termination",,"Data
Type",Binned Strength
one,SUBv,two,VISam,antero,0
one,SUBv,one,VISpm,antero,0
one,SUBv,two,VISpm,antero,0
one,SUBv,one,NLOT3,antero,4
one,SUBv,two,NLOT3,antero,0
one,SUBv,one,BMAa,antero,2
one,SUBv,two,BMAa,antero,0
one,SUBv,one,BMAp,antero,7
one,SUBv,two,BMAp,antero,0
one,SUBv,one,BLAa,antero,2
one,SUBv,two,BLAa,antero,0
one,SUBv,one,BLAp,antero,2
one,SUBv,two,BLAp,antero,0
one,SUBv,one,LA,antero,2
one,SUBv,two,LA,antero,0
one,SUBv,one,PA,antero,4
one,SUBv,two,PA,antero,0
one,SUBv,one,EPv,antero,2
one,SUBv,two,EPv,antero,0
one,SUBv,one,EPd,antero,4
one,SUBv,two,EPd,antero,0
one,SUBv,one,CLA,antero,3
one,SUBv,two,CLA,antero,0
one,SUBv,one,6b,antero,0
one,SUBv,two,6b,antero,0
one,SUBd,one,MOB,antero,0
one,SUBd,two,MOB,antero,0
one,SUBd,one,AOB,antero,0
one,SUBd,two,AOB,antero,0
one,SUBd,one,AOA,antero,0
one,SUBd,two,AOA,antero,0
one,SUBd,one,TTv,antero,1
one,SUBd,two,TTv,antero,0
one,SUBd,one,TTd,antero,3
one,SUBd,two,TTd,antero,0
one,SUBd,one,PIR,antero,0
one,SUBd,two,PIR,antero,0
one,SUBd,one,COAa,antero,0
one,SUBd,two,COAa,antero,0
one,SUBd,one,COApm,antero,0
one,SUBd,two,COApm,antero,0
one,SUBd,one,COApl,antero,0
one,SUBd,two,COApl,antero,0
one,SUBd,one,NLOT,antero,0
one,SUBd,two,NLOT,antero,0
one,SUBd,one,PAA,antero,0
one,SUBd,two,PAA,antero,0
left,SUBd,left,TR,retro,1
left,SUBd,right,TR,retro,0
one,SUBd,one,IG,antero,0
one,SUBd,two,IG,antero,0
one,SUBd,one,FC,antero,0
one,SUBd,two,FC,antero,0
one,SUBd,one,DG,antero,2
one,SUBd,two,DG,antero,0
one,SUBd,one,CA3,antero,3
one,SUBd,two,CA3,antero,0
one,SUBd,one,CA2,antero,0
one,SUBd,two,CA2,antero,0
one,SUBd,one,CA1v,antero,0
one,SUBd,two,CA1v,antero,0
one,SUBd,one,CA1d,antero,4
one,SUBd,two,CA1d,antero,0
one,SUBd,one,SUBv,antero,0
one,SUBd,two,SUBv,antero,0
one,SUBd,one,SUBd,,0
one,SUBd,two,SUBd,antero,0
one,SUBd,one,PAR,antero,0
one,SUBd,two,PAR,antero,0
one,SUBd,one,PRE,retro,0
one,SUBd,two,PRE,antero,0
one,SUBd,one,POST,retro,4
one,SUBd,two,POST,antero,0
one,SUBd,one,ENTm,retro,2
one,SUBd,two,ENTm,antero,0
one,SUBd,one,ENTl,retro,2
one,SUBd,two,ENTl,antero,0
one,SUBd,one,ILA,antero,4
one,SUBd,two,ILA,antero,0
one,SUBd,one,PL,antero,4
one,SUBd,two,PL,antero,0
one,SUBd,one,ACAv,antero,1
one,SUBd,two,ACAv,antero,0
one,SUBd,one,ACAd,antero,1
one,SUBd,two,ACAd,antero,0
one,SUBd,one,RSPv,antero,4
one,SUBd,two,RSPv,retro,0
one,SUBd,one,RSPv.a,retro,3
one,SUBd,two,RSPv.a,antero,0
one,SUBd,one,RSPv.b/c,retro,3
one,SUBd,two,RSPv.b/c,antero,0
one,SUBd,one,RSPd,antero,6
one,SUBd,two,RSPd,antero,0
one,SUBd,one,RSPagl,antero,0
one,SUBd,two,RSPagl,antero,0
one,SUBd,one,AIv,antero,2
one,SUBd,two,AIv,antero,0
one,SUBd,one,AId,antero,2
one,SUBd,two,AId,antero,0
one,SUBd,one,AIp,antero,0
one,SUBd,two,AIp,antero,0
one,SUBd,one,GU,antero,0
one,SUBd,two,GU,antero,0
one,SUBd,one,VISC,antero,0
one,SUBd,two,VISC,antero,0
one,SUBd,one,ORBv,antero,0
one,SUBd,two,ORBv,antero,0
one,SUBd,one,ORBvl,antero,0
one,SUBd,two,ORBvl,antero,0
one,SUBd,one,ORBm,antero,4
one,SUBd,two,ORBm,antero,0
one,SUBd,one,ORBl,antero,0
one,SUBd,two,ORBl,antero,0
one,SUBd,one,MOp,antero,0
one,SUBd,two,MOp,antero,0
one,SUBd,one,MOs,antero,0
one,SUBd,two,MOs,antero,0
one,SUBd,one,SSp,antero,0
one,SUBd,two,SSp,antero,0
one,SUBd,one,SSs,antero,0
one,SUBd,two,SSs,antero,0
one,SUBd,one,PTLp,antero,0
one,SUBd,two,PTLp,antero,0
one,SUBd,one,PERI,antero,5
one,SUBd,two,PERI,antero,0
one,SUBd,one,ECT,antero,6
one,SUBd,two,ECT,antero,0
one,SUBd,one,TEa,antero,0
one,SUBd,two,TEa,antero,0
one,SUBd,one,AUDv,antero,0
one,SUBd,two,AUDv,antero,0
one,SUBd,one,AUDp,antero,0
one,SUBd,two,AUDp,antero,0
one,SUBd,one,AUDd,antero,0
one,SUBd,two,AUDd,antero,0
one,SUBd,one,AUDpo,antero,0
one,SUBd,two,AUDpo,antero,0
one,SUBd,one,VISrl,antero,0
one,SUBd,two,VISrl,antero,0
one,SUBd,one,VISal,antero,0
one,SUBd,two,VISal,antero,0
one,SUBd,one,VISlla,antero,0
one,SUBd,two,VISlla,antero,0
one,SUBd,one,VISll,antero,0
one,SUBd,two,VISll,antero,0
one,SUBd,one,VISli,antero,0
one,SUBd,two,VISli,antero,0
one,SUBd,one,VISlm,antero,0
one,SUBd,two,VISlm,antero,0
one,SUBd,one,VISpl,antero,0
one,SUBd,two,VISpl,antero,0
one,SUBd,one,VISp,antero,0
one,SUBd,two,VISp,antero,0
one,SUBd,one,VISam,antero,0
one,SUBd,two,VISam,antero,0
one,SUBd,one,VISpm,antero,0
one,SUBd,two,VISpm,antero,0
one,SUBd,one,NLOT3,antero,0
one,SUBd,two,NLOT3,antero,0
one,SUBd,one,BMAa,antero,0
one,SUBd,two,BMAa,antero,0
one,SUBd,one,BMAp,antero,0
one,SUBd,two,BMAp,antero,0
one,SUBd,one,BLAa,antero,0
one,SUBd,two,BLAa,antero,0
one,SUBd,one,BLAp,antero,0
one,SUBd,two,BLAp,antero,0
one,SUBd,one,LA,antero,0
one,SUBd,two,LA,antero,0
one,SUBd,one,PA,antero,0
one,SUBd,two,PA,antero,0
one,SUBd,one,EPv,antero,0
one,SUBd,two,EPv,antero,0
one,SUBd,one,EPd,antero,0
one,SUBd,two,EPd,antero,0
one,SUBd,one,CLA,antero,0
one,SUBd,two,CLA,antero,0
one,SUBd,one,6b,antero,0
one,SUBd,two,6b,antero,0
one,PAR,one,MOB,antero,0
one,PAR,two,MOB,antero,0
one,PAR,one,AOB,antero,0
one,PAR,two,AOB,antero,0
one,PAR,one,AOA,antero,0
one,PAR,two,AOA,antero,0
one,PAR,one,TTv,antero,0
one,PAR,two,TTv,antero,0
one,PAR,one,TTd,antero,0
one,PAR,two,TTd,antero,0
one,PAR,one,PIR,antero,0
one,PAR,two,PIR,antero,0
one,PAR,one,COAa,antero,0
one,PAR,two,COAa,antero,0
one,PAR,one,COApm,retro,0
one,PAR,two,COApm,retro,0
one,PAR,one,COApl,antero,0
one,PAR,two,COApl,antero,0
one,PAR,one,NLOT,antero,0
one,PAR,two,NLOT,antero,0
one,PAR,one,PAA,antero,0
one,PAR,two,PAA,antero,0
left,PAR,left,TR,retro,2
left,PAR,right,TR,retro,0
one,PAR,one,IG,antero,0
one,PAR,two,IG,antero,0
one,PAR,one,FC,antero,0
one,PAR,two,FC,antero,0
one,PAR,one,DG,antero,2
one,PAR,two,DG,antero,0
one,PAR,one,CA3,antero,0
one,PAR,two,CA3,antero,0
one,PAR,one,CA2,antero,0
one,PAR,two,CA2,antero,0
one,PAR,one,CA1v,antero,1
one,PAR,two,CA1v,antero,0
one,PAR,one,CA1d,antero,0
one,PAR,two,CA1d,antero,0
one,PAR,one,SUBv,antero,1
one,PAR,two,SUBv,antero,0
one,PAR,one,SUBd,antero,0
one,PAR,two,SUBd,antero,0
one,PAR,one,PAR,,0
one,PAR,two,PAR,antero,6
one,PAR,one,PRE,antero,6
one,PAR,two,PRE,antero,6
one,PAR,one,POST,retro,1
one,PAR,two,POST,retro,1
one,PAR,one,ENTm,antero,6
one,PAR,two,ENTm,antero,5
one,PAR,one,ENTl,antero,3
one,PAR,two,ENTl,antero,2
one,PAR,one,ILA,retro,2
one,PAR,two,ILA,retro,0
one,PAR,one,PL,retro,0
one,PAR,two,PL,retro,0
one,PAR,one,ACAv,antero,0
one,PAR,two,ACAv,antero,0
one,PAR,one,ACAd,retro,0
one,PAR,two,ACAd,retro,0
one,PAR,one,RSPv,antero,0
one,PAR,two,RSPv,antero,0
one,PAR,one,RSPv.a,antero,0
one,PAR,two,RSPv.a,antero,0
one,PAR,one,RSPv.b/c,antero,0
one,PAR,two,RSPv.b/c,antero,0
one,PAR,one,RSPd,antero,0
one,PAR,two,RSPd,antero,0
one,PAR,one,RSPagl,retro,0
one,PAR,two,RSPagl,retro,0
one,PAR,one,AIv,antero,0
one,PAR,two,AIv,antero,0
one,PAR,one,AId,antero,0
one,PAR,two,AId,antero,0
one,PAR,one,AIp,antero,0
one,PAR,two,AIp,antero,0
one,PAR,one,GU,antero,0
one,PAR,two,GU,antero,0
one,PAR,one,VISC,antero,0
one,PAR,two,VISC,antero,0
one,PAR,one,ORBv,retro,0
one,PAR,two,ORBv,retro,0
one,PAR,one,ORBvl,retro,0
one,PAR,two,ORBvl,retro,0
one,PAR,one,ORBm,retro,0
one,PAR,two,ORBm,retro,0
one,PAR,one,ORBl,retro,0
one,PAR,two,ORBl,retro,0
one,PAR,one,MOp,retro,0
one,PAR,two,MOp,retro,0
one,PAR,one,MOs,retro,0
one,PAR,two,MOs,retro,0
one,PAR,one,SSp,antero,0
one,PAR,two,SSp,antero,0
one,PAR,one,SSs,antero,0
one,PAR,two,SSs,antero,0
one,PAR,one,PTLp,retro,0
one,PAR,two,PTLp,retro,0
one,PAR,one,PERI,retro,0
one,PAR,two,PERI,antero,0
one,PAR,one,ECT,antero,0
one,PAR,two,ECT,antero,0
one,PAR,one,TEa,antero,0
one,PAR,two,TEa,antero,0
one,PAR,one,AUDv,antero,0
one,PAR,two,AUDv,antero,0
one,PAR,one,AUDp,antero,0
one,PAR,two,AUDp,antero,0
one,PAR,one,AUDd,antero,0
one,PAR,two,AUDd,antero,0
one,PAR,one,AUDpo,antero,0
one,PAR,two,AUDpo,antero,0
one,PAR,one,VISrl,antero,0
one,PAR,two,VISrl,antero,0
one,PAR,one,VISal,retro,0
one,PAR,two,VISal,retro,0
one,PAR,one,VISlla,antero,0
one,PAR,two,VISlla,antero,0
one,PAR,one,VISll,antero,0
one,PAR,two,VISll,antero,0
one,PAR,one,VISli,antero,0
one,PAR,two,VISli,antero,0
one,PAR,one,VISlm,retro,0
one,PAR,two,VISlm,retro,0
one,PAR,one,VISpl,antero,0
one,PAR,two,VISpl,antero,0
one,PAR,one,VISp,retro,3
one,PAR,two,VISp,,0
one,PAR,one,VISam,retro,0
one,PAR,two,VISam,retro,0
one,PAR,one,VISpm,retro,3
one,PAR,two,VISpm,,0
one,PAR,one,NLOT3,antero,0
one,PAR,two,NLOT3,antero,0
one,PAR,one,BMAa,antero,0
one,PAR,two,BMAa,antero,0
one,PAR,one,BMAp,antero,0
one,PAR,two,BMAp,antero,0
one,PAR,one,BLAa,antero,0
one,PAR,two,BLAa,antero,0
one,PAR,one,BLAp,retro,0
one,PAR,two,BLAp,retro,0
one,PAR,one,LA,retro,0
one,PAR,two,LA,retro,0
one,PAR,one,PA,retro,0
one,PAR,two,PA,retro,0
one,PAR,one,EPv,antero,0
one,PAR,two,EPv,antero,0
one,PAR,one,EPd,antero,0
one,PAR,two,EPd,antero,0
one,PAR,one,CLA,retro,0
one,PAR,two,CLA,retro,0
one,PAR,one,6b,antero,0
one,PAR,two,6b,antero,0
one,PRE,one,MOB,antero,0
one,PRE,two,MOB,antero,0
one,PRE,one,AOB,antero,0
one,PRE,two,AOB,antero,0
one,PRE,one,AOA,antero,0
one,PRE,two,AOA,antero,0
one,PRE,one,TTv,antero,0
one,PRE,two,TTv,antero,0
one,PRE,one,TTd,antero,0
one,PRE,two,TTd,antero,0
one,PRE,one,PIR,antero,0
one,PRE,two,PIR,antero,0
one,PRE,one,COAa,antero,0
one,PRE,two,COAa,antero,0
one,PRE,one,COApm,retro,0
one,PRE,two,COApm,retro,0
one,PRE,one,COApl,antero,0
one,PRE,two,COApl,antero,0
one,PRE,one,NLOT,antero,0
one,PRE,two,NLOT,antero,0
one,PRE,one,PAA,antero,0
one,PRE,two,PAA,antero,0
left,PRE,left,TR,retro,0
left,PRE,right,TR,retro,0
one,PRE,one,IG,antero,0
one,PRE,two,IG,antero,0
one,PRE,one,FC,antero,0
one,PRE,two,FC,antero,0
one,PRE,one,DG,antero,2
one,PRE,two,DG,antero,2
one,PRE,one,CA3,antero,2
one,PRE,two,CA3,antero,0
one,PRE,one,CA2,antero,2
one,PRE,two,CA2,antero,0
one,PRE,one,CA1v,antero,2
one,PRE,two,CA1v,antero,0
one,PRE,one,CA1d,antero,2
one,PRE,two,CA1d,antero,0
one,PRE,one,SUBv,antero,4
one,PRE,two,SUBv,antero,4
one,PRE,one,SUBd,antero,4
one,PRE,two,SUBd,antero,4
one,PRE,one,PAR,antero,4
one,PRE,two,PAR,antero,4
one,PRE,one,PRE,,0
one,PRE,two,PRE,antero,3
one,PRE,one,POST,antero,4
one,PRE,two,POST,antero,3
one,PRE,one,ENTm,antero,7
one,PRE,two,ENTm,antero,7
one,PRE,one,ENTl,retro,4
one,PRE,two,ENTl,antero,0
one,PRE,one,ILA,retro,1
one,PRE,two,ILA,retro,1
one,PRE,one,PL,retro,0
one,PRE,two,PL,retro,0
one,PRE,one,ACAv,antero,0
one,PRE,two,ACAv,antero,0
one,PRE,one,ACAd,retro,0
one,PRE,two,ACAd,retro,0
one,PRE,one,RSPv,retro,0
one,PRE,two,RSPv,retro,0
one,PRE,one,RSPv.a,retro,4
one,PRE,two,RSPv.a,retro,0
one,PRE,one,RSPv.b/c,retro,0
one,PRE,two,RSPv.b/c,retro,0
one,PRE,one,RSPd,retro,0
one,PRE,two,RSPd,retro,0
one,PRE,one,RSPagl,retro,0
one,PRE,two,RSPagl,retro,0
one,PRE,one,AIv,antero,0
one,PRE,two,AIv,antero,0
one,PRE,one,AId,retro,0
one,PRE,two,AId,antero,0
one,PRE,one,AIp,antero,0
one,PRE,two,AIp,antero,0
one,PRE,one,GU,antero,0
one,PRE,two,GU,antero,0
one,PRE,one,VISC,antero,0
one,PRE,two,VISC,antero,0
one,PRE,one,ORBv,retro,0
one,PRE,two,ORBv,retro,0
one,PRE,one,ORBvl,retro,0
one,PRE,two,ORBvl,retro,0
one,PRE,one,ORBm,retro,0
one,PRE,two,ORBm,retro,0
one,PRE,one,ORBl,retro,0
one,PRE,two,ORBl,retro,0
one,PRE,one,MOp,retro,0
one,PRE,two,MOp,retro,0
one,PRE,one,MOs,retro,0
one,PRE,two,MOs,retro,0
one,PRE,one,SSp,antero,0
one,PRE,two,SSp,antero,0
one,PRE,one,SSs,antero,0
one,PRE,two,SSs,antero,0
one,PRE,one,PTLp,retro,2
one,PRE,two,PTLp,retro,0
one,PRE,one,PERI,retro,0
one,PRE,two,PERI,antero,0
one,PRE,one,ECT,antero,0
one,PRE,two,ECT,antero,0
one,PRE,one,TEa,antero,0
one,PRE,two,TEa,antero,0
one,PRE,one,AUDv,antero,0
one,PRE,two,AUDv,antero,0
one,PRE,one,AUDp,antero,0
one,PRE,two,AUDp,antero,0
one,PRE,one,AUDd,antero,0
one,PRE,two,AUDd,antero,0
one,PRE,one,AUDpo,antero,0
one,PRE,two,AUDpo,antero,0
one,PRE,one,VISrl,antero,0
one,PRE,two,VISrl,antero,0
one,PRE,one,VISal,retro,0
one,PRE,two,VISal,retro,0
one,PRE,one,VISlla,antero,0
one,PRE,two,VISlla,antero,0
one,PRE,one,VISll,antero,0
one,PRE,two,VISll,antero,0
one,PRE,one,VISli,antero,0
one,PRE,two,VISli,antero,0
one,PRE,one,VISlm,retro,0
one,PRE,two,VISlm,retro,0
one,PRE,one,VISpl,antero,0
one,PRE,two,VISpl,antero,0
one,PRE,one,VISp,retro,0
one,PRE,two,VISp,retro,0
one,PRE,one,VISam,retro,0
one,PRE,two,VISam,retro,0
one,PRE,one,VISpm,retro,0
one,PRE,two,VISpm,retro,0
one,PRE,one,NLOT3,antero,0
one,PRE,two,NLOT3,antero,0
one,PRE,one,BMAa,antero,0
one,PRE,two,BMAa,antero,0
one,PRE,one,BMAp,antero,0
one,PRE,two,BMAp,antero,0
one,PRE,one,BLAa,antero,0
one,PRE,two,BLAa,antero,0
one,PRE,one,BLAp,retro,0
one,PRE,two,BLAp,retro,0
one,PRE,one,LA,retro,0
one,PRE,two,LA,retro,0
one,PRE,one,PA,retro,0
one,PRE,two,PA,retro,0
one,PRE,one,EPv,antero,0
one,PRE,two,EPv,antero,0
one,PRE,one,EPd,antero,0
one,PRE,two,EPd,antero,0
one,PRE,one,CLA,antero,0
one,PRE,two,CLA,antero,0
one,PRE,one,6b,antero,0
one,PRE,two,6b,antero,0
one,POST,one,MOB,antero,0
one,POST,two,MOB,antero,0
one,POST,one,AOB,antero,0
one,POST,two,AOB,antero,0
one,POST,one,AOA,antero,0
one,POST,two,AOA,antero,0
one,POST,one,TTv,antero,0
one,POST,two,TTv,antero,0
one,POST,one,TTd,antero,0
one,POST,two,TTd,antero,0
one,POST,one,PIR,antero,0
one,POST,two,PIR,antero,0
one,POST,one,COAa,antero,0
one,POST,two,COAa,antero,0
one,POST,one,COApm,retro,0
one,POST,two,COApm,retro,0
one,POST,one,COApl,antero,0
one,POST,two,COApl,antero,0
one,POST,one,NLOT,antero,0
one,POST,two,NLOT,antero,0
one,POST,one,PAA,antero,0
one,POST,two,PAA,antero,0
left,POST,left,TR,retro,0
left,POST,right,TR,retro,0
one,POST,one,IG,antero,0
one,POST,two,IG,antero,0
one,POST,one,FC,antero,0
one,POST,two,FC,antero,0
one,POST,one,DG,antero,2
one,POST,two,DG,antero,0
one,POST,one,CA3,antero,0
one,POST,two,CA3,antero,0
one,POST,one,CA2,antero,0
one,POST,two,CA2,antero,0
one,POST,one,CA1v,antero,0
one,POST,two,CA1v,antero,0
one,POST,one,CA1d,antero,0
one,POST,two,CA1d,antero,0
one,POST,one,SUBv,antero,0
one,POST,two,SUBv,antero,0
one,POST,one,SUBd,antero,0
one,POST,two,SUBd,antero,0
one,POST,one,PAR,antero,4
one,POST,two,PAR,antero,4
one,POST,one,PRE,antero,5
one,POST,two,PRE,antero,3
one,POST,one,POST,,0
one,POST,two,POST,retro,2
one,POST,one,ENTm,antero,3
one,POST,two,ENTm,antero,4
one,POST,one,ENTl,antero,3
one,POST,two,ENTl,antero,4
one,POST,one,ILA,antero,0
one,POST,two,ILA,antero,0
one,POST,one,PL,antero,0
one,POST,two,PL,antero,0
one,POST,one,ACAv,antero,0
one,POST,two,ACAv,antero,0
one,POST,one,ACAd,antero,0
one,POST,two,ACAd,antero,0
one,POST,one,RSPv,antero,5
one,POST,two,RSPv,antero,0
one,POST,one,RSPv.a,antero,5
one,POST,two,RSPv.a,antero,0
one,POST,one,RSPv.b/c,antero,5
one,POST,two,RSPv.b/c,antero,0
one,POST,one,RSPd,antero,5
one,POST,two,RSPd,antero,0
one,POST,one,RSPagl,retro,0
one,POST,two,RSPagl,retro,0
one,POST,one,AIv,antero,0
one,POST,two,AIv,antero,0
one,POST,one,AId,antero,0
one,POST,two,AId,antero,0
one,POST,one,AIp,antero,0
one,POST,two,AIp,antero,0
one,POST,one,GU,antero,0
one,POST,two,GU,antero,0
one,POST,one,VISC,antero,0
one,POST,two,VISC,antero,0
one,POST,one,ORBv,antero,0
one,POST,two,ORBv,antero,0
one,POST,one,ORBvl,antero,0
one,POST,two,ORBvl,antero,0
one,POST,one,ORBm,antero,0
one,POST,two,ORBm,antero,0
one,POST,one,ORBl,antero,0
one,POST,two,ORBl,antero,0
one,POST,one,MOp,antero,0
one,POST,two,MOp,antero,0
one,POST,one,MOs,antero,0
one,POST,two,MOs,antero,0
one,POST,one,SSp,antero,0
one,POST,two,SSp,antero,0
one,POST,one,SSs,antero,0
one,POST,two,SSs,antero,0
one,POST,one,PTLp,retro,2
one,POST,two,PTLp,retro,0
one,POST,one,PERI,antero,0
one,POST,two,PERI,antero,0
one,POST,one,ECT,antero,7
one,POST,two,ECT,antero,7
one,POST,one,TEa,antero,0
one,POST,two,TEa,antero,0
one,POST,one,AUDv,antero,0
one,POST,two,AUDv,antero,0
one,POST,one,AUDp,antero,0
one,POST,two,AUDp,antero,0
one,POST,one,AUDd,antero,0
one,POST,two,AUDd,antero,0
one,POST,one,AUDpo,antero,0
one,POST,two,AUDpo,antero,0
one,POST,one,VISrl,antero,0
one,POST,two,VISrl,antero,0
one,POST,one,VISal,antero,0
one,POST,two,VISal,antero,0
one,POST,one,VISlla,antero,0
one,POST,two,VISlla,antero,0
one,POST,one,VISll,antero,0
one,POST,two,VISll,antero,0
one,POST,one,VISli,antero,0
one,POST,two,VISli,antero,0
one,POST,one,VISlm,antero,0
one,POST,two,VISlm,antero,0
one,POST,one,VISpl,antero,0
one,POST,two,VISpl,antero,0
one,POST,one,VISp,retro,4
one,POST,two,VISp,,0
one,POST,one,VISam,antero,0
one,POST,two,VISam,antero,0
one,POST,one,VISpm,retro,3
one,POST,two,VISpm,,0
one,POST,one,NLOT3,antero,0
one,POST,two,NLOT3,antero,0
one,POST,one,BMAa,antero,0
one,POST,two,BMAa,antero,0
one,POST,one,BMAp,antero,0
one,POST,two,BMAp,antero,0
one,POST,one,BLAa,antero,0
one,POST,two,BLAa,antero,0
one,POST,one,BLAp,retro,0
one,POST,two,BLAp,retro,0
one,POST,one,LA,retro,0
one,POST,two,LA,retro,0
one,POST,one,PA,antero,0
one,POST,two,PA,antero,0
one,POST,one,EPv,antero,0
one,POST,two,EPv,antero,0
one,POST,one,EPd,antero,0
one,POST,two,EPd,antero,0
one,POST,one,CLA,retro,0
one,POST,two,CLA,retro,0
one,POST,one,6b,antero,0
one,POST,two,6b,antero,0
one,ENTm,one,MOB,antero,0
one,ENTm,two,MOB,antero,0
one,ENTm,one,AOB,antero,0
one,ENTm,two,AOB,antero,0
one,ENTm,one,AOA,antero,7
one,ENTm,two,AOA,retro,3
one,ENTm,one,TTv,antero,4
one,ENTm,two,TTv,,0
one,ENTm,one,TTd,antero,4
one,ENTm,two,TTd,,0
one,ENTm,one,PIR,antero,2
one,ENTm,two,PIR,retro,1
one,ENTm,one,COAa,retro,0
one,ENTm,two,COAa,retro,0
one,ENTm,one,COApm,retro,0
one,ENTm,two,COApm,retro,0
one,ENTm,one,COApl,retro,0
one,ENTm,two,COApl,retro,0
one,ENTm,one,NLOT,,0
one,ENTm,two,NLOT,,0
one,ENTm,one,PAA,,0
one,ENTm,two,PAA,,0
left,ENTm,left,TR,retro,2
left,ENTm,right,TR,retro,0
one,ENTm,one,IG,antero,6
one,ENTm,two,IG,,0
one,ENTm,one,FC,antero,0
one,ENTm,two,FC,,0
one,ENTm,one,DG,antero,7
one,ENTm,two,DG,antero,2
one,ENTm,one,CA3,antero,2
one,ENTm,two,CA3,antero,1
one,ENTm,one,CA2,antero,4
one,ENTm,two,CA2,antero,2
one,ENTm,one,CA1v,antero,4
one,ENTm,two,CA1v,antero,2
one,ENTm,one,CA1d,antero,6
one,ENTm,two,CA1d,antero,3
one,ENTm,one,SUBv,antero,4
one,ENTm,two,SUBv,antero,1
one,ENTm,one,SUBd,antero,6
one,ENTm,two,SUBd,antero,1
one,ENTm,one,PAR,antero,6
one,ENTm,two,PAR,retro,2
one,ENTm,one,PRE,antero,3
one,ENTm,two,PRE,retro,0
one,ENTm,one,POST,retro,4
one,ENTm,two,POST,retro,0
one,ENTm,one,ENTm,,0
one,ENTm,two,ENTm,antero,0
one,ENTm,one,ENTl,retro,6
one,ENTm,two,ENTl,antero,0
one,ENTm,one,ILA,antero,2
one,ENTm,two,ILA,retro,0
one,ENTm,one,PL,antero,1
one,ENTm,two,PL,retro,0
one,ENTm,one,ACAv,antero,1
left,ENTm,right,ACAv,retro,0
one,ENTm,one,ACAd,antero,1
one,ENTm,two,ACAd,retro,0
one,ENTm,one,RSPv,antero,1
one,ENTm,two,RSPv,retro,0
one,ENTm,one,RSPv.a,antero,1
one,ENTm,two,RSPv.a,retro,0
one,ENTm,one,RSPv.b/c,antero,1
one,ENTm,two,RSPv.b/c,retro,0
one,ENTm,one,RSPd,antero,1
one,ENTm,two,RSPd,retro,0
one,ENTm,one,RSPagl,antero,1
one,ENTm,two,RSPagl,retro,0
one,ENTm,one,AIv,antero,2
one,ENTm,two,AIv,retro,0
one,ENTm,one,AId,antero,1
one,ENTm,two,AId,retro,0
one,ENTm,one,AIp,antero,2
one,ENTm,two,AIp,retro,0
one,ENTm,one,GU,antero,1
one,ENTm,two,GU,retro,0
one,ENTm,one,VISC,antero,1
one,ENTm,two,VISC,retro,0
one,ENTm,one,ORBv,retro,0
one,ENTm,two,ORBv,retro,0
one,ENTm,one,ORBvl,antero,1
one,ENTm,two,ORBvl,retro,0
one,ENTm,one,ORBm,antero,1
one,ENTm,two,ORBm,retro,0
one,ENTm,one,ORBl,antero,1
one,ENTm,two,ORBl,retro,0
one,ENTm,one,MOp,antero,1
left,ENTm,right,MOp,retro,0
one,ENTm,one,MOs,antero,1
one,ENTm,two,MOs,retro,0
one,ENTm,one,SSp,antero,1
one,ENTm,two,SSp,retro,0
one,ENTm,one,SSs,antero,1
one,ENTm,two,SSs,retro,0
one,ENTm,one,PTLp,antero,1
one,ENTm,two,PTLp,retro,0
one,ENTm,one,PERI,antero,6
one,ENTm,two,PERI,retro,0
one,ENTm,one,ECT,antero,6
one,ENTm,two,ECT,retro,0
one,ENTm,one,TEa,antero,2
one,ENTm,two,TEa,retro,0
one,ENTm,one,AUDv,antero,1
one,ENTm,two,AUDv,,0
one,ENTm,one,AUDp,antero,1
one,ENTm,two,AUDp,,0
one,ENTm,one,AUDd,antero,1
one,ENTm,two,AUDd,,0
one,ENTm,one,AUDpo,antero,1
one,ENTm,two,AUDpo,,0
one,ENTm,one,VISrl,antero,1
one,ENTm,two,VISrl,,0
one,ENTm,one,VISal,antero,1
one,ENTm,two,VISal,retro,0
one,ENTm,one,VISlla,antero,1
one,ENTm,two,VISlla,retro,0
one,ENTm,one,VISll,antero,1
one,ENTm,two,VISll,,0
one,ENTm,one,VISli,antero,1
one,ENTm,two,VISli,retro,0
one,ENTm,one,VISlm,antero,1
one,ENTm,two,VISlm,retro,0
one,ENTm,one,VISpl,antero,1
one,ENTm,two,VISpl,,0
one,ENTm,one,VISp,antero,1
one,ENTm,two,VISp,retro,0
one,ENTm,one,VISam,antero,1
one,ENTm,two,VISam,retro,0
one,ENTm,one,VISpm,antero,1
one,ENTm,two,VISpm,retro,0
one,ENTm,one,NLOT3,,0
one,ENTm,two,NLOT3,,0
one,ENTm,one,BMAa,retro,0
one,ENTm,two,BMAa,retro,0
one,ENTm,one,BMAp,retro,0
one,ENTm,two,BMAp,retro,0
one,ENTm,one,BLAa,retro,0
one,ENTm,two,BLAa,retro,0
one,ENTm,one,BLAp,retro,0
one,ENTm,two,BLAp,retro,0
one,ENTm,one,LA,retro,0
one,ENTm,two,LA,retro,0
one,ENTm,one,PA,retro,1
one,ENTm,two,PA,retro,0
one,ENTm,one,EPv,antero,0
one,ENTm,two,EPv,retro,0
one,ENTm,one,EPd,antero,5
one,ENTm,two,EPd,retro,0
one,ENTm,one,CLA,antero,2
one,ENTm,two,CLA,retro,0
one,ENTm,one,6b,antero,1
